A.201	0	2134375	1	0.987501	mbart-qnli-distilroberta-base
A.201	0	45083	2	0.9857144	mbart-qnli-distilroberta-base
A.201	0	1560544	3	0.984171	mbart-qnli-distilroberta-base
A.201	0	1150902	4	0.9834262	mbart-qnli-distilroberta-base
A.201	0	240153	5	0.9826188	mbart-qnli-distilroberta-base
A.201	0	653649	6	0.98116493	mbart-qnli-distilroberta-base
A.201	0	2967144	7	0.98040456	mbart-qnli-distilroberta-base
A.201	0	45065	8	0.97839326	mbart-qnli-distilroberta-base
A.201	0	2916475	9	0.9778791	mbart-qnli-distilroberta-base
A.201	0	1660159	10	0.97763443	mbart-qnli-distilroberta-base
A.201	0	1091912	11	0.97674567	mbart-qnli-distilroberta-base
A.201	0	1906642	12	0.97647846	mbart-qnli-distilroberta-base
A.201	0	4252	13	0.9760666	mbart-qnli-distilroberta-base
A.201	0	2466565	14	0.97594154	mbart-qnli-distilroberta-base
A.201	0	1743907	15	0.97532827	mbart-qnli-distilroberta-base
A.201	0	1099421	16	0.9747693	mbart-qnli-distilroberta-base
A.201	0	2134393	17	0.97448677	mbart-qnli-distilroberta-base
A.201	0	1550453	18	0.9737924	mbart-qnli-distilroberta-base
A.201	0	1228938	19	0.973553	mbart-qnli-distilroberta-base
A.201	0	222016	20	0.9726848	mbart-qnli-distilroberta-base
A.201	0	1151324	21	0.9724822	mbart-qnli-distilroberta-base
A.201	0	208127	22	0.9717435	mbart-qnli-distilroberta-base
A.201	0	75956	23	0.97119033	mbart-qnli-distilroberta-base
A.201	0	2378226	24	0.97080237	mbart-qnli-distilroberta-base
A.201	0	711738	25	0.97048116	mbart-qnli-distilroberta-base
A.201	0	642469	26	0.9702439	mbart-qnli-distilroberta-base
A.201	0	141255	27	0.96896243	mbart-qnli-distilroberta-base
A.201	0	1511403	28	0.9688063	mbart-qnli-distilroberta-base
A.201	0	614978	29	0.9668883	mbart-qnli-distilroberta-base
A.201	0	3875	30	0.9655682	mbart-qnli-distilroberta-base
A.201	0	1098846	31	0.96434593	mbart-qnli-distilroberta-base
A.201	0	54248	32	0.9625804	mbart-qnli-distilroberta-base
A.201	0	1739994	33	0.96238446	mbart-qnli-distilroberta-base
A.201	0	2102655	34	0.9622103	mbart-qnli-distilroberta-base
A.201	0	1498815	35	0.96098673	mbart-qnli-distilroberta-base
A.201	0	175265	36	0.96092474	mbart-qnli-distilroberta-base
A.201	0	3892	37	0.96060574	mbart-qnli-distilroberta-base
A.201	0	1976305	38	0.9604252	mbart-qnli-distilroberta-base
A.201	0	3860	39	0.95986557	mbart-qnli-distilroberta-base
A.201	0	108021	40	0.95838875	mbart-qnli-distilroberta-base
A.201	0	2716541	41	0.9563496	mbart-qnli-distilroberta-base
A.201	0	1011800	42	0.9563156	mbart-qnli-distilroberta-base
A.201	0	138335	43	0.9561647	mbart-qnli-distilroberta-base
A.201	0	3859	44	0.9542943	mbart-qnli-distilroberta-base
A.201	0	2752762	45	0.9511867	mbart-qnli-distilroberta-base
A.201	0	840131	46	0.949611	mbart-qnli-distilroberta-base
A.201	0	1498886	47	0.9490873	mbart-qnli-distilroberta-base
A.201	0	2011328	48	0.9485477	mbart-qnli-distilroberta-base
A.201	0	1865156	49	0.9476151	mbart-qnli-distilroberta-base
A.201	0	2061959	50	0.94736433	mbart-qnli-distilroberta-base
A.201	0	1281972	51	0.946244	mbart-qnli-distilroberta-base
A.201	0	2943727	52	0.94567263	mbart-qnli-distilroberta-base
A.201	0	799464	53	0.94470733	mbart-qnli-distilroberta-base
A.201	0	44280	54	0.9438064	mbart-qnli-distilroberta-base
A.201	0	2547918	55	0.94273865	mbart-qnli-distilroberta-base
A.201	0	26830	56	0.94229996	mbart-qnli-distilroberta-base
A.201	0	2320224	57	0.941222	mbart-qnli-distilroberta-base
A.201	0	292558	58	0.9411907	mbart-qnli-distilroberta-base
A.201	0	129461	59	0.9402107	mbart-qnli-distilroberta-base
A.201	0	2303899	60	0.9397216	mbart-qnli-distilroberta-base
A.201	0	795759	61	0.9384481	mbart-qnli-distilroberta-base
A.201	0	1588379	62	0.9383892	mbart-qnli-distilroberta-base
A.201	0	943328	63	0.9380042	mbart-qnli-distilroberta-base
A.201	0	2194534	64	0.93791914	mbart-qnli-distilroberta-base
A.201	0	3855	65	0.93788797	mbart-qnli-distilroberta-base
A.201	0	677820	66	0.9371828	mbart-qnli-distilroberta-base
A.201	0	806077	67	0.9346184	mbart-qnli-distilroberta-base
A.201	0	515671	68	0.9344289	mbart-qnli-distilroberta-base
A.201	0	2594345	69	0.9334531	mbart-qnli-distilroberta-base
A.201	0	2298138	70	0.93317604	mbart-qnli-distilroberta-base
A.201	0	598632	71	0.9294834	mbart-qnli-distilroberta-base
A.201	0	1672244	72	0.92857355	mbart-qnli-distilroberta-base
A.201	0	736596	73	0.9281799	mbart-qnli-distilroberta-base
A.201	0	20245	74	0.92752206	mbart-qnli-distilroberta-base
A.201	0	401640	75	0.92649746	mbart-qnli-distilroberta-base
A.201	0	1608221	76	0.92632985	mbart-qnli-distilroberta-base
A.201	0	1214033	77	0.9257063	mbart-qnli-distilroberta-base
A.201	0	2052093	78	0.924969	mbart-qnli-distilroberta-base
A.201	0	2922036	79	0.92322916	mbart-qnli-distilroberta-base
A.201	0	45086	80	0.92309374	mbart-qnli-distilroberta-base
A.201	0	1573040	81	0.91945165	mbart-qnli-distilroberta-base
A.201	0	2813699	82	0.91896695	mbart-qnli-distilroberta-base
A.201	0	1551207	83	0.91891843	mbart-qnli-distilroberta-base
A.201	0	2875719	84	0.91856354	mbart-qnli-distilroberta-base
A.201	0	1588364	85	0.91722023	mbart-qnli-distilroberta-base
A.201	0	2259696	86	0.91673374	mbart-qnli-distilroberta-base
A.201	0	223659	87	0.9164305	mbart-qnli-distilroberta-base
A.201	0	1613880	88	0.9159601	mbart-qnli-distilroberta-base
A.201	0	1164287	89	0.9153809	mbart-qnli-distilroberta-base
A.201	0	1700785	90	0.9147167	mbart-qnli-distilroberta-base
A.201	0	601743	91	0.9136295	mbart-qnli-distilroberta-base
A.201	0	614745	92	0.9131874	mbart-qnli-distilroberta-base
A.201	0	2327825	93	0.91173863	mbart-qnli-distilroberta-base
A.201	0	1794036	94	0.91160494	mbart-qnli-distilroberta-base
A.201	0	1237413	95	0.91069615	mbart-qnli-distilroberta-base
A.201	0	2813038	96	0.91030234	mbart-qnli-distilroberta-base
A.201	0	1695436	97	0.910289	mbart-qnli-distilroberta-base
A.201	0	3950	98	0.9100123	mbart-qnli-distilroberta-base
A.201	0	74390	99	0.9093681	mbart-qnli-distilroberta-base
A.201	0	1476243	100	0.9093146	mbart-qnli-distilroberta-base
A.201	0	880323	101	0.90573466	mbart-qnli-distilroberta-base
A.201	0	451612	102	0.90560997	mbart-qnli-distilroberta-base
A.201	0	62744	103	0.90489614	mbart-qnli-distilroberta-base
A.201	0	153101	104	0.9040104	mbart-qnli-distilroberta-base
A.201	0	1867069	105	0.9037269	mbart-qnli-distilroberta-base
A.201	0	104669	106	0.9034487	mbart-qnli-distilroberta-base
A.201	0	1696792	107	0.9028961	mbart-qnli-distilroberta-base
A.201	0	533401	108	0.9019037	mbart-qnli-distilroberta-base
A.201	0	550563	109	0.9007612	mbart-qnli-distilroberta-base
A.201	0	401639	110	0.8986857	mbart-qnli-distilroberta-base
A.201	0	124004	111	0.8976713	mbart-qnli-distilroberta-base
A.201	0	1317630	112	0.89566666	mbart-qnli-distilroberta-base
A.201	0	2084001	113	0.8930248	mbart-qnli-distilroberta-base
A.201	0	2584794	114	0.8913607	mbart-qnli-distilroberta-base
A.201	0	1663527	115	0.8904016	mbart-qnli-distilroberta-base
A.201	0	1259260	116	0.8893994	mbart-qnli-distilroberta-base
A.201	0	1357433	117	0.8891125	mbart-qnli-distilroberta-base
A.201	0	675824	118	0.885209	mbart-qnli-distilroberta-base
A.201	0	1093735	119	0.88341385	mbart-qnli-distilroberta-base
A.201	0	366611	120	0.882644	mbart-qnli-distilroberta-base
A.201	0	45061	121	0.88208026	mbart-qnli-distilroberta-base
A.201	0	1884150	122	0.88139415	mbart-qnli-distilroberta-base
A.201	0	3881	123	0.880188	mbart-qnli-distilroberta-base
A.201	0	556824	124	0.8783902	mbart-qnli-distilroberta-base
A.201	0	1099288	125	0.877323	mbart-qnli-distilroberta-base
A.201	0	520407	126	0.87655056	mbart-qnli-distilroberta-base
A.201	0	1665525	127	0.87586385	mbart-qnli-distilroberta-base
A.201	0	2581063	128	0.87315357	mbart-qnli-distilroberta-base
A.201	0	1905507	129	0.87100387	mbart-qnli-distilroberta-base
A.201	0	1090591	130	0.8679761	mbart-qnli-distilroberta-base
A.201	0	356804	131	0.8672542	mbart-qnli-distilroberta-base
A.201	0	2540826	132	0.863804	mbart-qnli-distilroberta-base
A.201	0	536214	133	0.86326987	mbart-qnli-distilroberta-base
A.201	0	2396274	134	0.86273	mbart-qnli-distilroberta-base
A.201	0	879665	135	0.86054295	mbart-qnli-distilroberta-base
A.201	0	565807	136	0.8598706	mbart-qnli-distilroberta-base
A.201	0	2514200	137	0.85631824	mbart-qnli-distilroberta-base
A.201	0	1641449	138	0.85372996	mbart-qnli-distilroberta-base
A.201	0	1161727	139	0.85131437	mbart-qnli-distilroberta-base
A.201	0	1052183	140	0.8489725	mbart-qnli-distilroberta-base
A.201	0	1511449	141	0.8445577	mbart-qnli-distilroberta-base
A.201	0	1596188	142	0.84430224	mbart-qnli-distilroberta-base
A.201	0	152672	143	0.843399	mbart-qnli-distilroberta-base
A.201	0	2713878	144	0.84305865	mbart-qnli-distilroberta-base
A.201	0	2887163	145	0.842707	mbart-qnli-distilroberta-base
A.201	0	1518023	146	0.84173316	mbart-qnli-distilroberta-base
A.201	0	28085	147	0.84116316	mbart-qnli-distilroberta-base
A.201	0	2532661	148	0.8394966	mbart-qnli-distilroberta-base
A.201	0	366698	149	0.83802354	mbart-qnli-distilroberta-base
A.201	0	123634	150	0.8378867	mbart-qnli-distilroberta-base
A.201	0	2482794	151	0.83777857	mbart-qnli-distilroberta-base
A.201	0	470169	152	0.836096	mbart-qnli-distilroberta-base
A.201	0	486366	153	0.83599	mbart-qnli-distilroberta-base
A.201	0	63789	154	0.8354418	mbart-qnli-distilroberta-base
A.201	0	1627641	155	0.8348129	mbart-qnli-distilroberta-base
A.201	0	2870787	156	0.8271066	mbart-qnli-distilroberta-base
A.201	0	22992	157	0.82438445	mbart-qnli-distilroberta-base
