A.1	$c$ का मूल्य ज्ञात करना ताकि तर्कसंगत फ़ंक्शन $f(x) = \frac{x^2 + x + c}{x^2 + 2x + c}$ की सीमा में $[-1, -\frac{1}{3}]$ न हो	मुझे यह समस्या आती है कि $$f(x)= \frac{x^2 + x + c}{x^2 + 2x + c}$$ के लिए $c$ का मान ज्ञात करें, जिसके लिए $f(x)$ की सीमा में $[-1, -\frac{1}{3}]$ नहीं है।	functions
A.2	$f'(x)=f(x+1)$ फॉर्म के अंतर समीकरणों का हल	निम्नलिखित रूप के अंतर समीकरणों को कैसे हल किया जाएः $\frac{df}{dx} = f(x+1)$	ordinary-differential-equations
A.3	$\sqrt{5}$ की सटीकता के लिए $10^{-10}$ के करीब आना	मैं निम्नलिखित समस्या को हल करने का प्रयास कर रहा हूंः द्विभाग एल्गोरिथ्म का उपयोग करके $\sqrt{5}$ के लिए $10^{-10}$ की सटीकता के लिए एक अनुमान ढूंढें। जो मुझे पता है, $\sqrt{5}$ को $x$ के कार्य में रखा जाना है लेकिन मुझे यकीन नहीं है कि वहां से कहां जाना है। इसके अलावा, गणित में एक फ़ंक्शन दिया जाता है जिसमें गणनाएं की जाती हैं जिसमें फ़ंक्शन $f(x)$, $a$ और $b$ (अंतर $[a, b]$ से जहां $f(a)$ और $f(b)$ के विपरीत संकेत हैं), सहिष्णुता और पुनरावृत्ति की संख्या।	numerical-methods,algorithms,bisection
A.4	इस संयोजन राशि की गणना कैसे करें?	मैं $$\sum_{k=0}^{n} \binom{n}{k} k$$ योगफल है मैं $n 2^{n-1}$ के परिणाम है पता है, लेकिन मैं नहीं जानता कि आप वहाँ कैसे प्राप्त करते हैं. कैसे एक भी इस तरह के योगफल को सरल करने के लिए शुरू होता है कि द्विपद गुणांक है.	combinatorics,number-theory,summation,proof-explanation
A.5	एक परिवार में दो बच्चे हैं। एक बच्चे का लड़का होने की संभावना क्या है?	एक परिवार के दो बच्चे हैं. यह देखते हुए कि एक बच्चे लड़का है, दोनों बच्चों के लड़के होने की संभावना क्या है? मैं यह प्रश्न सशर्त संभावना सूत्र का उपयोग करके कर रहा था। मान लीजिए, (1) घटना है, कि पहला बच्चा लड़का है, और (2) घटना है कि दूसरा बच्चा लड़का है। फिर पहला बच्चा लड़का होने की संभावना है, जो पहले बच्चे के लिए एक लड़का है सूत्र द्वारा, $P((2)|(1))=\frac{P((2) \cap (1))}{P((1))}=\frac{P((2))P((1))}{P((1))} = P((2))$ ... चूंकि दूसरा बच्चा लड़का होने का पहला बच्चा पर निर्भर नहीं करता है और इसके विपरीत। कृपया विस्तृत समाधान प्रदान करें और मुझे सही करें अगर मैं गलत हूं।	probability,proof-verification,conditional-probability
A.6	बड़ी संख्या के साथ संख्या की गणना कैसे करें	मैं $$ 5^{133} \mod 8. $$ खोजने के लिए चाहते हैं मैंने देखा है कि $5^n \mod 8 = 5$ जब $n$ असमान है और 1 अन्यथा, जो मुझे यह कहने के लिए ले जाएगा कि $5^{133} \mod 8 = 5$ लेकिन मैं यह साबित करने के लिए कैसे पता नहीं है. मैं कैसे साबित कर सकते हैं कि यह मामला है (या एक और समाधान खोजने के लिए अगर यह नहीं है)?	algebra-precalculus,arithmetic
A.7	मॉड्यूलस का उपयोग करके $\frac{11^\text{10}-1}{100}$ के शेष भाग का पता लगाना	$11^\text{10}-1$ को $100$ से विभाजित किया गया है, तो नीचे दिए गए शब्द $$11^\text{10}-1 = x \pmod{100}$$ के '$x$' के लिए हल करें जो भी मैंने कोशिश की हैः $11^\text{2} \equiv 21 \pmod{100}$.....(1) $(11^\text{2})^\text{2} \equiv (21)^\text{2} \pmod{100}$ $11^\text{4} \equiv 441 \pmod{100}$ $11^\text{4} \equiv 41 \pmod{100}$ $(11^\text{4})^\text{2} \equiv (41)^\text{2} \pmod{100}$ $11^\text{10}-1$0 $11^\text{10}-1$1 $11^\text{10}-1$2 ......{ (1)} $11^\text{10}-1$3 इस प्रकार, $11^\text{10}-1$4 और इस प्रकार हमें $x$ का मूल्य मिलता है और यह $11^\text{10}-1$5 है और $11^\text{10}-1$ $100$ से विभाजित है। लेकिन इस दृष्टिकोण को किसी भी प्रतियोगी परीक्षा या किसी भी प्रतियोगिता के लिए बिना कैलकुलेटर का उपयोग किए लंबा समय लगता है। क्या ऊपर गणित समस्या के शेष को जल्दी से निर्धारित करने के लिए कोई आसान प्रक्रिया है? यह मेरे लिए बहुत मददगार होगा। अग्रिम में धन्यवाद।	elementary-number-theory,modular-arithmetic,divisibility,alternative-proof
A.8	$\lim_{n\rightarrow \infty}\sqrt[n]{\frac{(27)^n(n!)^3}{(3n)!}}$ का मूल्य पता लगाना	$\lim_{n\rightarrow \infty}\sqrt[n]{\frac{(27)^n(n!)^3}{(3n)!}}$ का मूल्य खोजने के लिए मैं क्या कोशिश $\displaystyle l=\lim_{n\rightarrow \infty}\bigg(\frac{(27)^n(n!)^3}{(3n)!}\bigg)^{\frac{1}{n}}$ $\displaystyle \ln(l)=\lim_{n\rightarrow \infty}\frac{1}{n}\bigg[n\ln(27)+3\ln(n!)-\ln((3n)!)\bigg]$ कैसे मैं इसे हल करने के लिए मदद कृपया मुझे	limits
A.9	इस श्रृंखला को सरल बनाना	मुझे एक ऐसे रूप में श्रृंखला $$\sum_{n=0}^N nx^n$$ लिखने की आवश्यकता है जिसमें योग संकेतन शामिल नहीं है, उदाहरण के लिए $\sum_{i=0}^n i^2 = \frac{(n^2+n)(2n+1)}{6}$। क्या किसी को यह करने का कोई विचार है? मैंने कई तरीकों का प्रयास किया है जिसमें उत्पन्न फ़ंक्शन का उपयोग करना शामिल है लेकिन कोई भाग्य नहीं	sequences-and-series
A.10	एक>0 के मानों को ढूंढें जिसके लिए गलत समाकर्ण $\int_{0}^{\infty}\frac{\sin x}{x^{a}} $ अभिसरण होता है .	एक>0 के मानों को ढूंढें जिसके लिए गलत समाकलन $\int_{0}^{\infty}\frac{\sin x}{x^{a}} $ अभिसरण होता है। क्या मुझे श्रृंखला विस्तार का उपयोग करके समाकलन का विस्तार करना होगा?	improper-integrals
